order_id,InvoiceNo,InvoiceDate,customer_id
5271,547406,2011-03-23 08:26:00,1173
5272,547407,2011-03-23 08:54:00,118
5273,C547408,2011-03-23 08:55:00,118
5274,C547409,2011-03-23 08:59:00,786
5275,C547410,2011-03-23 09:02:00,1898
5276,547412,2011-03-23 09:42:00,2068
5277,547413,2011-03-23 09:43:00,1541
5278,547414,2011-03-23 09:54:00,2069
5279,547415,2011-03-23 10:08:00,2070
5280,547416,2011-03-23 10:15:00,2071
5281,547417,2011-03-23 10:25:00,2072
5282,547418,2011-03-23 10:25:00,645
5283,547419,2011-03-23 10:27:00,164
5284,547420,2011-03-23 10:43:00,2073
5285,547428,2011-03-23 10:51:00,2074
5286,547444,2011-03-23 10:55:00,1748
5287,547485,2011-03-23 11:16:00,367
5288,547486,2011-03-23 11:18:00,97
5289,547488,2011-03-23 11:30:00,2075
5290,547489,2011-03-23 11:44:00,1680
5291,547490,2011-03-23 11:48:00,1441
5292,547491,2011-03-23 12:05:00,2076
5293,547492,2011-03-23 12:06:00,2077
5294,547493,2011-03-23 12:06:00,2078
5295,547494,2011-03-23 12:08:00,2079
5296,C547495,2011-03-23 12:11:00,401
5297,547496,2011-03-23 12:13:00,733
5298,547497,2011-03-23 12:15:00,2080
5299,547498,2011-03-23 12:24:00,401
5300,547500,2011-03-23 12:39:00,21
5301,547501,2011-03-23 12:41:00,21
5302,C547502,2011-03-23 12:42:00,1677
5303,547503,2011-03-23 12:44:00,2081
5304,547504,2011-03-23 13:33:00,552
5305,547507,2011-03-23 13:39:00,2082
5306,547508,2011-03-23 13:39:00,552
5307,547509,2011-03-23 13:42:00,1185
5308,547510,2011-03-23 13:42:00,2083
5309,547511,2011-03-23 13:44:00,559
5310,547512,2011-03-23 13:46:00,503
5311,547513,2011-03-23 13:59:00,390
5312,547514,2011-03-23 14:00:00,2084
5313,547515,2011-03-23 14:02:00,457
5314,547516,2011-03-23 14:04:00,1074
5315,547517,2011-03-23 14:33:00,252
5316,547518,2011-03-23 14:39:00,38
5317,547519,2011-03-23 14:46:00,2085
5318,547520,2011-03-23 14:55:00,2086
5319,547521,2011-03-23 15:00:00,484
5320,547535,2011-03-23 15:07:00,15
5321,547537,2011-03-23 15:16:00,852
5322,547538,2011-03-23 15:17:00,852
5323,547539,2011-03-23 15:19:00,1278
5324,547541,2011-03-23 15:22:00,2087
5325,547546,2011-03-23 15:26:00,2088
5326,547548,2011-03-23 15:37:00,2089
5327,547549,2011-03-23 15:40:00,1043
5328,547550,2011-03-23 15:41:00,269
5329,547553,2011-03-23 16:00:00,2089
5330,547554,2011-03-23 16:22:00,296
5331,547555,2011-03-23 16:35:00,2090
5332,547556,2011-03-23 16:45:00,2091
5333,547558,2011-03-23 17:25:00,2092
5334,547561,2011-03-24 08:44:00,2093
5335,547562,2011-03-24 08:47:00,477
5336,547563,2011-03-24 08:56:00,2094
5337,547564,2011-03-24 09:21:00,1518
5338,547565,2011-03-24 09:21:00,2095
5339,547566,2011-03-24 09:42:00,1748
5340,547567,2011-03-24 09:44:00,1219
5341,547568,2011-03-24 09:50:00,2096
5342,547569,2011-03-24 09:50:00,420
5343,547570,2011-03-24 09:50:00,1725
5344,547571,2011-03-24 09:52:00,627
5345,547572,2011-03-24 10:03:00,2097
5346,547573,2011-03-24 10:04:00,2018
5347,C547574,2011-03-24 10:13:00,2038
5348,547576,2011-03-24 10:37:00,2098
5349,547577,2011-03-24 10:37:00,1022
5350,547578,2011-03-24 10:38:00,259
5351,547579,2011-03-24 10:40:00,259
5352,547580,2011-03-24 10:48:00,425
5353,C547581,2011-03-24 10:58:00,351
5354,C547582,2011-03-24 11:06:00,351
5355,547583,2011-03-24 11:07:00,1937
5356,C547594,2011-03-24 11:19:00,1246
5357,547623,2011-03-24 11:29:00,799
5358,547639,2011-03-24 11:34:00,2099
5359,547644,2011-03-24 11:38:00,2100
5360,547645,2011-03-24 11:40:00,1396
5361,547647,2011-03-24 11:43:00,1360
5362,547648,2011-03-24 11:44:00,1360
5363,547649,2011-03-24 12:02:00,280
5364,547650,2011-03-24 12:08:00,288
5365,547651,2011-03-24 12:11:00,432
5366,547652,2011-03-24 12:15:00,94
5367,547653,2011-03-24 12:21:00,1379
5368,547654,2011-03-24 12:32:00,10
5369,547655,2011-03-24 12:52:00,2100
5370,547656,2011-03-24 12:53:00,1179
5371,547657,2011-03-24 12:58:00,1444
5372,547658,2011-03-24 13:04:00,2101
5373,547659,2011-03-24 13:05:00,738
5374,C547661,2011-03-24 13:09:00,2101
5375,547662,2011-03-24 13:12:00,361
5376,547663,2011-03-24 13:16:00,2102
5377,547664,2011-03-24 13:16:00,266
5378,547665,2011-03-24 13:17:00,638
5379,547666,2011-03-24 13:23:00,2103
5380,547667,2011-03-24 13:25:00,536
5381,547668,2011-03-24 13:28:00,2020
5382,547669,2011-03-24 13:37:00,49
5383,547670,2011-03-24 13:41:00,2104
5384,547671,2011-03-24 13:45:00,877
5385,547672,2011-03-24 13:54:00,2105
5386,547674,2011-03-24 13:59:00,1110
5387,C547675,2011-03-24 14:07:00,2105
5388,C547676,2011-03-24 14:15:00,1074
5389,547684,2011-03-24 14:46:00,2106
5390,547685,2011-03-24 14:47:00,2106
5391,547686,2011-03-24 14:49:00,26
5392,547687,2011-03-24 14:52:00,360
5393,547688,2011-03-24 14:54:00,175
5394,547689,2011-03-24 14:55:00,186
5395,547690,2011-03-24 14:55:00,2107
5396,547690,2011-03-24 14:56:00,2107
5397,547691,2011-03-24 15:02:00,1319
5398,547694,2011-03-24 15:12:00,2108
5399,547695,2011-03-24 15:15:00,195
5400,547697,2011-03-24 16:23:00,2109
5401,547698,2011-03-24 16:30:00,348
5402,547702,2011-03-24 16:45:00,68
5403,547703,2011-03-24 17:10:00,693
5404,547705,2011-03-24 18:20:00,1746
5405,547706,2011-03-24 18:25:00,1937
5406,547707,2011-03-24 18:28:00,1269
5407,547708,2011-03-24 18:34:00,403
5408,547709,2011-03-24 18:43:00,265
5409,C547710,2011-03-24 19:27:00,2054
5410,547712,2011-03-24 19:31:00,219
5411,C547711,2011-03-24 19:31:00,852
5412,547713,2011-03-25 08:41:00,742
5413,547714,2011-03-25 08:43:00,2110
5414,547715,2011-03-25 08:50:00,1915
5415,547716,2011-03-25 08:52:00,1034
5416,547717,2011-03-25 08:53:00,1034
5417,547718,2011-03-25 09:39:00,403
5418,547719,2011-03-25 10:05:00,321
5419,547720,2011-03-25 10:08:00,1079
5420,547721,2011-03-25 10:14:00,629
5421,547722,2011-03-25 10:19:00,1127
5422,547724,2011-03-25 10:42:00,77
5423,547726,2011-03-25 10:49:00,14
5424,547727,2011-03-25 10:50:00,14
5425,547728,2011-03-25 10:51:00,14
5426,547729,2011-03-25 10:52:00,486
5427,547730,2011-03-25 11:01:00,462
5428,547762,2011-03-25 11:31:00,2111
5429,C547763,2011-03-25 11:31:00,1461
5430,547772,2011-03-25 11:34:00,2112
5431,547785,2011-03-25 11:41:00,765
5432,547786,2011-03-25 11:44:00,1096
5433,547787,2011-03-25 11:57:00,2113
5434,547789,2011-03-25 12:04:00,68
5435,547790,2011-03-25 12:04:00,2114
5436,547792,2011-03-25 12:07:00,2112
5437,C547791,2011-03-25 12:07:00,2112
5438,547793,2011-03-25 12:10:00,2115
5439,547794,2011-03-25 12:13:00,361
5440,547795,2011-03-25 12:21:00,2116
5441,547796,2011-03-25 12:34:00,910
5442,C547797,2011-03-25 12:34:00,89
5443,C547798,2011-03-25 12:43:00,916
5444,547799,2011-03-25 12:48:00,1676
5445,547800,2011-03-25 12:55:00,1833
5446,547801,2011-03-25 12:57:00,647
5447,C547802,2011-03-25 13:12:00,76
5448,547803,2011-03-25 13:23:00,2117
5449,547804,2011-03-25 13:30:00,380
5450,547805,2011-03-25 13:35:00,607
5451,C547806,2011-03-25 13:37:00,1353
5452,C547807,2011-03-25 13:41:00,1461
5453,C547808,2011-03-25 13:42:00,1810
5454,547809,2011-03-25 13:54:00,49
5455,547811,2011-03-25 14:01:00,983
5456,547812,2011-03-25 14:06:00,451
5457,547814,2011-03-25 14:19:00,1938
5458,547815,2011-03-25 14:19:00,217
5459,547816,2011-03-25 14:30:00,49
5460,547817,2011-03-25 14:34:00,2118
5461,547818,2011-03-25 14:39:00,49
5462,547819,2011-03-25 14:45:00,49
5463,547820,2011-03-25 14:46:00,2119
5464,547821,2011-03-25 14:50:00,550
5465,547822,2011-03-25 14:53:00,901
5466,547825,2011-03-25 15:01:00,1365
5467,547826,2011-03-25 15:08:00,2120
5468,547828,2011-03-25 15:18:00,1212
5469,547829,2011-03-25 15:24:00,476
5470,547832,2011-03-25 16:25:00,17
5471,547833,2011-03-25 17:34:00,2121
5472,547834,2011-03-27 10:16:00,687
5473,547835,2011-03-27 10:18:00,257
5474,C547836,2011-03-27 10:19:00,257
5475,547837,2011-03-27 10:26:00,256
5476,C547838,2011-03-27 10:47:00,1221
5477,547839,2011-03-27 10:54:00,1221
5478,547840,2011-03-27 10:56:00,1514
5479,547841,2011-03-27 11:02:00,663
5480,547842,2011-03-27 11:14:00,1526
5481,547843,2011-03-27 11:22:00,2122
5482,547844,2011-03-27 11:44:00,2123
5483,547845,2011-03-27 11:51:00,1530
5484,547846,2011-03-27 11:59:00,551
5485,C547847,2011-03-27 12:04:00,2025
5486,C547848,2011-03-27 12:05:00,76
5487,547850,2011-03-27 12:06:00,902
5488,C547849,2011-03-27 12:06:00,114
5489,C547851,2011-03-27 12:08:00,396
5490,C547852,2011-03-27 12:11:00,1630
5491,C547853,2011-03-27 12:11:00,809
5492,C547854,2011-03-27 12:12:00,1860
5493,C547855,2011-03-27 12:13:00,1461
5494,C547856,2011-03-27 12:14:00,2000
5495,C547857,2011-03-27 12:14:00,458
5496,C547858,2011-03-27 12:16:00,68
5497,C547859,2011-03-27 12:16:00,1453
5498,547860,2011-03-27 12:21:00,2124
5499,547861,2011-03-27 12:36:00,702
5500,547862,2011-03-27 12:54:00,218
5501,547863,2011-03-27 13:07:00,1081
5502,547864,2011-03-27 13:10:00,284
5503,547866,2011-03-27 13:21:00,836
5504,547867,2011-03-27 13:56:00,2125
5505,547870,2011-03-27 14:18:00,676
5506,547871,2011-03-27 14:28:00,271
5507,547872,2011-03-27 14:34:00,2126
5508,547873,2011-03-27 15:33:00,567
5509,547874,2011-03-27 15:39:00,2127
5510,547875,2011-03-27 15:40:00,21
5511,547876,2011-03-27 15:41:00,334
5512,547877,2011-03-27 15:46:00,206
5513,547878,2011-03-27 16:01:00,1095
5514,547879,2011-03-27 16:03:00,839
5515,547880,2011-03-27 16:05:00,304
5516,547881,2011-03-27 16:08:00,1394
5517,547882,2011-03-28 07:53:00,68
5518,547883,2011-03-28 08:40:00,1037
5519,547884,2011-03-28 09:07:00,388
5520,547885,2011-03-28 09:16:00,1355
5521,547886,2011-03-28 09:21:00,326
5522,547887,2011-03-28 09:30:00,2128
5523,547888,2011-03-28 09:59:00,986
5524,C547889,2011-03-28 10:02:00,1468
5525,547890,2011-03-28 10:03:00,342
5526,547891,2011-03-28 10:14:00,814
5527,547892,2011-03-28 10:15:00,2129
5528,547893,2011-03-28 10:25:00,1332
5529,547894,2011-03-28 10:26:00,1332
5530,547895,2011-03-28 10:52:00,280
5531,547896,2011-03-28 11:34:00,70
5532,547897,2011-03-28 11:36:00,2130
5533,547898,2011-03-28 11:49:00,1337
5534,547900,2011-03-28 11:51:00,517
5535,547902,2011-03-28 11:58:00,2131
5536,547903,2011-03-28 11:59:00,343
5537,547906,2011-03-28 12:13:00,1468
5538,547907,2011-03-28 12:18:00,2132
5539,547909,2011-03-28 12:22:00,1131
5540,547910,2011-03-28 12:23:00,664
5541,547911,2011-03-28 12:25:00,1408
5542,547912,2011-03-28 12:27:00,2133
5543,547914,2011-03-28 12:35:00,1208
5544,547918,2011-03-28 12:49:00,2134
5545,547919,2011-03-28 12:52:00,2135
5546,547920,2011-03-28 12:52:00,1868
5547,547921,2011-03-28 13:28:00,117
5548,547922,2011-03-28 13:32:00,2136
5549,547923,2011-03-28 13:35:00,350
5550,547924,2011-03-28 13:39:00,2137
5551,547925,2011-03-28 13:57:00,548
5552,547926,2011-03-28 13:59:00,548
5553,C547930,2011-03-28 14:00:00,1208
5554,547931,2011-03-28 14:01:00,1208
5555,547934,2011-03-28 14:07:00,351
5556,547935,2011-03-28 14:19:00,1739
5557,547936,2011-03-28 14:23:00,1739
5558,547937,2011-03-28 14:27:00,2138
5559,547938,2011-03-28 14:33:00,1259
5560,547939,2011-03-28 14:42:00,1025
5561,547940,2011-03-28 14:43:00,272
5562,547941,2011-03-28 14:46:00,1671
5563,547942,2011-03-28 14:57:00,2139
5564,547944,2011-03-28 14:59:00,175
5565,547945,2011-03-28 14:59:00,2140
5566,547946,2011-03-28 14:59:00,175
5567,547947,2011-03-28 15:03:00,496
5568,547949,2011-03-28 15:10:00,2141
5569,C547958,2011-03-28 15:18:00,496
5570,547960,2011-03-28 15:27:00,2089
5571,C547961,2011-03-28 15:30:00,496
5572,547962,2011-03-28 15:38:00,953
5573,547963,2011-03-28 15:42:00,2142
5574,547965,2011-03-28 15:47:00,1503
5575,C547968,2011-03-28 16:02:00,114
5576,547969,2011-03-28 16:27:00,245
5577,547970,2011-03-28 16:28:00,245
5578,547971,2011-03-28 16:37:00,673
5579,547972,2011-03-28 16:41:00,226
5580,547985,2011-03-29 08:43:00,253
5581,547986,2011-03-29 08:46:00,2143
5582,547987,2011-03-29 09:11:00,328
5583,C547988,2011-03-29 09:19:00,1629
5584,547990,2011-03-29 09:53:00,1401
5585,547991,2011-03-29 09:54:00,1401
5586,C547992,2011-03-29 09:58:00,214
5587,548003,2011-03-29 10:39:00,749
5588,548005,2011-03-29 10:49:00,2144
5589,548006,2011-03-29 10:50:00,979
5590,548007,2011-03-29 10:51:00,431
5591,C548009,2011-03-29 10:55:00,2045
5592,548010,2011-03-29 11:04:00,910
5593,548011,2011-03-29 11:14:00,910
5594,548012,2011-03-29 11:15:00,44
5595,548013,2011-03-29 11:25:00,2145
5596,548014,2011-03-29 11:29:00,2146
5597,C548015,2011-03-29 11:30:00,727
5598,548016,2011-03-29 11:39:00,1936
5599,548017,2011-03-29 11:42:00,1936
5600,548033,2011-03-29 12:01:00,597
5601,548038,2011-03-29 12:03:00,1151
5602,548144,2011-03-29 12:29:00,189
5603,548148,2011-03-29 12:31:00,2147
5604,548150,2011-03-29 12:55:00,886
5605,548151,2011-03-29 12:57:00,2148
5606,548152,2011-03-29 13:04:00,2149
5607,548153,2011-03-29 13:05:00,1625
5608,548154,2011-03-29 13:06:00,430
5609,C548155,2011-03-29 13:18:00,2150
5610,548156,2011-03-29 13:22:00,747
5611,548157,2011-03-29 13:27:00,753
5612,548158,2011-03-29 13:28:00,2150
5613,548159,2011-03-29 13:32:00,2150
5614,548160,2011-03-29 13:33:00,2151
5615,548169,2011-03-29 13:48:00,224
5616,548170,2011-03-29 13:53:00,807
5617,548171,2011-03-29 13:58:00,315
5618,548172,2011-03-29 14:13:00,138
5619,C548174,2011-03-29 14:17:00,2117
5620,548176,2011-03-29 14:20:00,2152
5621,548177,2011-03-29 14:31:00,2153
5622,548178,2011-03-29 14:35:00,1870
5623,548185,2011-03-29 14:58:00,460
5624,548186,2011-03-29 15:02:00,86
5625,C548187,2011-03-29 15:06:00,17
5626,548188,2011-03-29 15:12:00,1179
5627,548189,2011-03-29 15:15:00,819
5628,548190,2011-03-29 15:18:00,17
5629,548192,2011-03-29 15:22:00,1106
5630,C548193,2011-03-29 15:27:00,224
5631,548196,2011-03-29 15:44:00,537
5632,548197,2011-03-29 15:53:00,2154
5633,548198,2011-03-29 16:05:00,1872
5634,548199,2011-03-29 16:12:00,866
5635,548202,2011-03-29 16:36:00,1631
5636,548208,2011-03-29 17:12:00,347
5637,548210,2011-03-29 17:23:00,94
5638,548211,2011-03-30 09:06:00,910
5639,548212,2011-03-30 09:12:00,2155
5640,548213,2011-03-30 09:15:00,2156
5641,548214,2011-03-30 09:17:00,2157
5642,548215,2011-03-30 09:19:00,2158
5643,548216,2011-03-30 09:27:00,175
5644,548217,2011-03-30 09:31:00,406
5645,548218,2011-03-30 09:36:00,699
5646,548222,2011-03-30 10:16:00,928
5647,548223,2011-03-30 10:18:00,928
5648,548234,2011-03-30 10:32:00,2159
5649,548242,2011-03-30 10:34:00,28
5650,548245,2011-03-30 10:36:00,1575
5651,548255,2011-03-30 10:46:00,456
5652,548256,2011-03-30 10:50:00,2160
5653,548257,2011-03-30 10:54:00,727
5654,548258,2011-03-30 11:04:00,897
5655,548259,2011-03-30 11:12:00,913
5656,548260,2011-03-30 11:18:00,242
5657,548267,2011-03-30 11:32:00,775
5658,548276,2011-03-30 11:39:00,299
5659,548289,2011-03-30 11:48:00,2161
5660,548293,2011-03-30 11:51:00,189
5661,C548307,2011-03-30 11:59:00,1355
5662,548308,2011-03-30 12:00:00,654
5663,548309,2011-03-30 12:02:00,2162
5664,548311,2011-03-30 12:05:00,1407
5665,548312,2011-03-30 12:12:00,411
5666,548313,2011-03-30 12:15:00,418
5667,548314,2011-03-30 12:24:00,1314
5668,548315,2011-03-30 12:34:00,642
5669,548316,2011-03-30 12:35:00,1448
5670,548317,2011-03-30 12:43:00,1014
5671,548318,2011-03-30 12:45:00,499
5672,548319,2011-03-30 12:48:00,142
5673,548320,2011-03-30 12:54:00,459
5674,548323,2011-03-30 13:00:00,2163
5675,548324,2011-03-30 13:01:00,2164
5676,548325,2011-03-30 13:01:00,1738
5677,548326,2011-03-30 13:02:00,2163
5678,548327,2011-03-30 13:05:00,2165
5679,548329,2011-03-30 13:14:00,2166
5680,548330,2011-03-30 13:26:00,278
5681,548331,2011-03-30 13:28:00,2
5682,548332,2011-03-30 13:39:00,2167
5683,548333,2011-03-30 13:44:00,1074
5684,548334,2011-03-30 13:56:00,2168
5685,548335,2011-03-30 13:57:00,2169
5686,548336,2011-03-30 14:06:00,977
5687,548337,2011-03-30 14:06:00,1012
5688,548338,2011-03-30 14:08:00,483
5689,548340,2011-03-30 14:23:00,787
5690,C548341,2011-03-30 14:30:00,259
5691,548349,2011-03-30 14:39:00,1290
5692,C548350,2011-03-30 14:49:00,1991
5693,548351,2011-03-30 14:51:00,1157
5694,C548352,2011-03-30 14:57:00,76
5695,548353,2011-03-30 15:05:00,2170
5696,548354,2011-03-30 15:06:00,1391
5697,C548355,2011-03-30 15:06:00,76
5698,C548356,2011-03-30 15:12:00,71
5699,C548357,2011-03-30 15:14:00,1594
5700,548358,2011-03-30 15:29:00,2171
5701,548359,2011-03-30 15:31:00,1001
5702,C548360,2011-03-30 15:35:00,852
5703,548361,2011-03-30 15:38:00,2172
5704,C548362,2011-03-30 15:40:00,1980
5705,548363,2011-03-30 15:48:00,1755
5706,548367,2011-03-30 15:51:00,325
5707,548368,2011-03-30 15:52:00,325
5708,548370,2011-03-30 16:14:00,2173
5709,548371,2011-03-30 16:28:00,186
5710,548372,2011-03-30 16:34:00,1190
5711,C548374,2011-03-30 16:36:00,2
5712,C548375,2011-03-30 16:39:00,638
5713,C548387,2011-03-30 16:49:00,1043
5714,548388,2011-03-30 16:52:00,1980
5715,C548389,2011-03-30 16:54:00,484
5716,C548391,2011-03-30 17:06:00,425
5717,C548392,2011-03-30 17:09:00,733
5718,548400,2011-03-30 17:33:00,934
5719,548401,2011-03-31 09:07:00,568
5720,548403,2011-03-31 09:36:00,1043
5721,548404,2011-03-31 09:38:00,2174
5722,548405,2011-03-31 09:48:00,2175
5723,548406,2011-03-31 09:57:00,164
5724,548407,2011-03-31 10:07:00,1133
5725,548408,2011-03-31 10:26:00,2176
5726,548409,2011-03-31 10:27:00,631
5727,548410,2011-03-31 10:29:00,631
5728,C548411,2011-03-31 10:36:00,2164
5729,548412,2011-03-31 10:38:00,1066
5730,548447,2011-03-31 10:53:00,886
5731,548448,2011-03-31 11:07:00,121
5732,548449,2011-03-31 11:08:00,68
5733,548450,2011-03-31 11:20:00,574
5734,548451,2011-03-31 11:25:00,1073
5735,548452,2011-03-31 11:37:00,2177
5736,C548453,2011-03-31 11:37:00,328
5737,C548454,2011-03-31 11:42:00,315
5738,548455,2011-03-31 11:49:00,2178
5739,C548456,2011-03-31 11:49:00,315
5740,548457,2011-03-31 11:52:00,77
5741,548458,2011-03-31 11:53:00,1894
5742,548459,2011-03-31 11:57:00,2179
5743,C548460,2011-03-31 11:58:00,1921
5744,548461,2011-03-31 12:08:00,10
5745,C548462,2011-03-31 12:11:00,10
5746,C548463,2011-03-31 12:11:00,694
5747,C548464,2011-03-31 12:14:00,1924
5748,C548465,2011-03-31 12:17:00,564
5749,548466,2011-03-31 12:19:00,2180
5750,C548467,2011-03-31 12:20:00,2039
5751,548468,2011-03-31 12:28:00,2181
5752,C548469,2011-03-31 12:32:00,639
5753,548470,2011-03-31 12:36:00,882
5754,C548471,2011-03-31 12:38:00,2100
5755,548484,2011-03-31 12:43:00,2182
5756,C548485,2011-03-31 12:50:00,492
5757,548486,2011-03-31 12:51:00,2183
5758,C548487,2011-03-31 12:57:00,478
5759,C548488,2011-03-31 13:03:00,334
5760,548489,2011-03-31 13:10:00,2184
5761,548490,2011-03-31 13:13:00,2183
5762,548491,2011-03-31 13:14:00,1903
5763,548492,2011-03-31 13:14:00,70
5764,548493,2011-03-31 13:14:00,269
5765,548494,2011-03-31 13:33:00,2185
5766,C548495,2011-03-31 13:34:00,1295
5767,548496,2011-03-31 13:40:00,926
5768,548497,2011-03-31 13:43:00,259
5769,548498,2011-03-31 13:46:00,2186
5770,548499,2011-03-31 13:47:00,1295
5771,548500,2011-03-31 13:49:00,1425
5772,548501,2011-03-31 13:50:00,306
5773,C548503,2011-03-31 14:23:00,1468
5774,548506,2011-03-31 14:42:00,691
5775,548507,2011-03-31 14:47:00,2187
5776,C548508,2011-03-31 14:51:00,347
5777,548509,2011-03-31 15:00:00,639
5778,548510,2011-03-31 15:02:00,1240
5779,548511,2011-03-31 15:43:00,1746
5780,548512,2011-03-31 15:54:00,1468
5781,C548513,2011-03-31 15:54:00,86
5782,548520,2011-03-31 16:40:00,481
5783,548521,2011-03-31 16:41:00,410
5784,548529,2011-03-31 16:56:00,861
5785,548530,2011-03-31 17:06:00,934
5786,548531,2011-03-31 17:12:00,173
5787,C548532,2011-03-31 17:16:00,173
5788,548533,2011-03-31 17:17:00,1166
5789,548534,2011-03-31 17:28:00,1612
5790,548541,2011-03-31 17:59:00,2188
5791,548542,2011-03-31 18:05:00,2189
5792,C548543,2011-03-31 18:44:00,725
5793,548544,2011-03-31 18:49:00,725
5794,548545,2011-03-31 19:12:00,1678
5795,548546,2011-03-31 19:20:00,969
5796,548547,2011-03-31 19:42:00,2190
5797,548548,2011-03-31 19:54:00,2191
5798,548549,2011-03-31 19:55:00,452
5799,548550,2011-04-01 08:22:00,1242
5800,548551,2011-04-01 08:56:00,2192
5801,548552,2011-04-01 09:06:00,1471
5802,548553,2011-04-01 09:19:00,1090
5803,548554,2011-04-01 09:19:00,38
5804,548555,2011-04-01 09:21:00,37
5805,548556,2011-04-01 09:25:00,38
5806,548557,2011-04-01 09:56:00,413
5807,548558,2011-04-01 10:05:00,2193
5808,548559,2011-04-01 10:08:00,1950
5809,548560,2011-04-01 10:10:00,77
5810,548561,2011-04-01 10:11:00,2194
5811,548563,2011-04-01 10:21:00,280
5812,C548564,2011-04-01 10:22:00,1558
5813,548565,2011-04-01 10:23:00,2195
5814,548566,2011-04-01 10:27:00,844
5815,548567,2011-04-01 10:34:00,320
5816,548568,2011-04-01 10:43:00,639
5817,C548573,2011-04-01 10:45:00,2123
5818,C548576,2011-04-01 10:46:00,1151
5819,C548577,2011-04-01 10:46:00,38
5820,548606,2011-04-01 11:10:00,631
5821,548608,2011-04-01 11:20:00,2196
5822,C548607,2011-04-01 11:20:00,536
5823,C548609,2011-04-01 11:22:00,1401
5824,548610,2011-04-01 11:28:00,346
5825,548611,2011-04-01 11:31:00,593
5826,548612,2011-04-01 11:34:00,1452
5827,548613,2011-04-01 11:46:00,38
5828,548614,2011-04-01 11:47:00,632
5829,548616,2011-04-01 11:48:00,2197
5830,548617,2011-04-01 11:50:00,1701
5831,548618,2011-04-01 11:50:00,868
5832,548619,2011-04-01 11:51:00,1701
5833,548621,2011-04-01 11:54:00,2198
5834,548622,2011-04-01 12:09:00,1725
5835,548623,2011-04-01 12:10:00,2199
5836,C548625,2011-04-01 12:14:00,456
5837,C548626,2011-04-01 12:16:00,1781
5838,548627,2011-04-01 12:19:00,1430
5839,C548628,2011-04-01 12:19:00,1654
5840,548629,2011-04-01 12:21:00,1430
5841,548630,2011-04-01 12:22:00,1430
5842,548631,2011-04-01 12:24:00,1654
5843,548632,2011-04-01 12:25:00,2200
5844,548633,2011-04-01 12:25:00,1430
5845,548634,2011-04-01 12:26:00,839
5846,548635,2011-04-01 12:27:00,1430
5847,548636,2011-04-01 12:29:00,115
5848,548640,2011-04-01 12:41:00,853
5849,548641,2011-04-01 12:56:00,1430
5850,548642,2011-04-01 13:00:00,134
5851,548643,2011-04-01 13:01:00,224
5852,548644,2011-04-01 13:02:00,6
5853,548645,2011-04-01 13:04:00,959
5854,C548647,2011-04-01 13:17:00,2153
5855,548648,2011-04-01 13:20:00,2201
5856,548649,2011-04-01 13:21:00,1014
5857,548650,2011-04-01 13:22:00,2202
5858,548651,2011-04-01 13:33:00,1315
5859,548652,2011-04-01 13:34:00,79
5860,548654,2011-04-01 13:47:00,2203
5861,548655,2011-04-01 13:47:00,63
5862,548656,2011-04-01 14:05:00,49
5863,548657,2011-04-01 14:07:00,49
5864,548658,2011-04-01 14:19:00,658
5865,548659,2011-04-01 14:19:00,116
5866,548660,2011-04-01 14:24:00,2204
5867,548661,2011-04-01 14:28:00,981
5868,548664,2011-04-01 14:45:00,68
5869,548665,2011-04-01 14:53:00,1901
5870,548666,2011-04-01 14:58:00,800
5871,C548667,2011-04-01 15:00:00,1728
5872,548668,2011-04-01 15:03:00,2205
5873,548669,2011-04-01 15:13:00,2206
5874,548670,2011-04-01 15:37:00,378
5875,548673,2011-04-01 16:18:00,22
5876,548686,2011-04-01 16:49:00,574
5877,548687,2011-04-01 16:50:00,2207
5878,C548695,2011-04-03 10:08:00,256
5879,548696,2011-04-03 10:10:00,256
5880,548697,2011-04-03 10:49:00,825
5881,548698,2011-04-03 10:55:00,265
5882,548700,2011-04-03 11:11:00,1555
5883,548701,2011-04-03 11:36:00,771
5884,548702,2011-04-03 11:36:00,675
5885,548703,2011-04-03 11:37:00,674
5886,548704,2011-04-03 11:45:00,140
5887,548705,2011-04-03 11:47:00,140
5888,548706,2011-04-03 11:51:00,21
5889,548707,2011-04-03 12:08:00,2208
5890,548708,2011-04-03 12:41:00,273
5891,548709,2011-04-03 12:46:00,847
5892,548710,2011-04-03 13:24:00,1774
5893,548711,2011-04-03 14:24:00,641
5894,548712,2011-04-03 14:42:00,1531
5895,C548713,2011-04-03 14:53:00,1423
5896,548714,2011-04-03 15:07:00,1423
5897,548715,2011-04-03 15:22:00,2209
5898,548716,2011-04-03 15:50:00,2210
5899,548718,2011-04-04 08:50:00,182
5900,C548717,2011-04-04 08:50:00,1956
5901,C548721,2011-04-04 08:59:00,953
5902,C548722,2011-04-04 09:00:00,388
5903,C548723,2011-04-04 09:02:00,1739
5904,C548724,2011-04-04 09:04:00,1894
5905,548725,2011-04-04 09:08:00,926
5906,548726,2011-04-04 09:38:00,22
5907,C548727,2011-04-04 09:45:00,1992
5908,548728,2011-04-04 09:55:00,692
5909,C548729,2011-04-04 09:57:00,738
5910,548730,2011-04-04 10:11:00,2211
5911,C548731,2011-04-04 10:12:00,553
5912,548732,2011-04-04 10:16:00,2212
5913,548733,2011-04-04 10:29:00,2213
5914,548734,2011-04-04 10:40:00,2214
